word,male,female
stepfamilies,0.0,7.70035e-08
stepfathers,0.0,7.70035e-08
stephan-,0.0,7.70035e-08
stephanopoulos,0.0,7.70035e-08
stepmo-,0.0,7.70035e-08
stepro,0.0,7.70035e-08
stepsiblings,0.0,7.70035e-08
stereotypically,0.0,7.70035e-08
sterilizing,0.0,7.70035e-08
sterner,0.0,7.70035e-08
steroidal,0.0,7.70035e-08
stew-,0.0,7.70035e-08
stickball,0.0,7.70035e-08
stickies,0.0,7.70035e-08
stickling,0.0,7.70035e-08
stiffen,0.0,7.70035e-08
stiffness,0.0,7.70035e-08
stigmatize,0.0,7.70035e-08
stilling,0.0,7.70035e-08
stinginess,0.0,7.70035e-08
stinker,0.0,7.70035e-08
stinkers,0.0,7.70035e-08
stipulating,0.0,7.70035e-08
stirfries,0.0,7.70035e-08
stirrers,0.0,7.70035e-08
stockman,0.0,7.70035e-08
stockmarket,0.0,7.70035e-08
stockpots,0.0,7.70035e-08
stomaches,0.0,7.70035e-08
stonehenge,0.0,7.70035e-08
stoneybrook,0.0,7.70035e-08
store-,0.0,7.70035e-08
storied,0.0,7.70035e-08
stoved,0.0,7.70035e-08
stowaways,0.0,7.70035e-08
strafed,0.0,7.70035e-08
straggler,0.0,7.70035e-08
strai-,0.0,7.70035e-08
straight-laced,0.0,7.70035e-08
straightforwardness,0.0,7.70035e-08
strangenesses,0.0,7.70035e-08
strangulitis,0.0,7.70035e-08
strat-,0.0,7.70035e-08
strateg-,0.0,7.70035e-08
strategic-,0.0,7.70035e-08
stratego,0.0,7.70035e-08
stratified,0.0,7.70035e-08
stratifies,0.0,7.70035e-08
straub,0.0,7.70035e-08
streamlining,0.0,7.70035e-08
streetwalkers,0.0,7.70035e-08
streetwise,0.0,7.70035e-08
stresser,0.0,7.70035e-08
strictures,0.0,7.70035e-08
strider,0.0,7.70035e-08
strikers,0.0,7.70035e-08
stringently,0.0,7.70035e-08
stringing,0.0,7.70035e-08
stringy,0.0,7.70035e-08
striparilla,0.0,7.70035e-08
stripy,0.0,7.70035e-08
stroll-,0.0,7.70035e-08
strongness,0.0,7.70035e-08
stroud,0.0,7.70035e-08
strugg-,0.0,7.70035e-08
strumsky,0.0,7.70035e-08
stubbornly,0.0,7.70035e-08
studentaholic,0.0,7.70035e-08
studiert,0.0,7.70035e-08
studnisky,0.0,7.70035e-08
stuf-,0.0,7.70035e-08
stuffers,0.0,7.70035e-08
stunner,0.0,7.70035e-08
stupendous,0.0,7.70035e-08
sturbridge,0.0,7.70035e-08
sturd-,0.0,7.70035e-08
stutter-,0.0,7.70035e-08
styberson,0.0,7.70035e-08
styled,0.0,7.70035e-08
stylistically,0.0,7.70035e-08
su,0.0,7.70035e-08
suaded,0.0,7.70035e-08
sub-contractor,0.0,7.70035e-08
sub-division,0.0,7.70035e-08
sub-lease,0.0,7.70035e-08
sub-standard,0.0,7.70035e-08
subcontracted,0.0,7.70035e-08
subcu-,0.0,7.70035e-08
subcultures,0.0,7.70035e-08
subcutaneous,0.0,7.70035e-08
subdues,0.0,7.70035e-08
subjec-,0.0,7.70035e-08
sublets,0.0,7.70035e-08
subletter,0.0,7.70035e-08
subli-,0.0,7.70035e-08
sublime,0.0,7.70035e-08
submerge,0.0,7.70035e-08
submerging,0.0,7.70035e-08
submerse,0.0,7.70035e-08
submission,0.0,7.70035e-08
subordinates,0.0,7.70035e-08
subplot,0.0,7.70035e-08
subscri-,0.0,7.70035e-08
subseque-,0.0,7.70035e-08
subsides,0.0,7.70035e-08
subsidiaries,0.0,7.70035e-08
subsisted,0.0,7.70035e-08
substadi-,0.0,7.70035e-08
subterranean,0.0,7.70035e-08
subtropical,0.0,7.70035e-08
subur-,0.0,7.70035e-08
suburb-y,0.0,7.70035e-08
suburbanites,0.0,7.70035e-08
suburbsville,0.0,7.70035e-08
subversiveness,0.0,7.70035e-08
subwayed,0.0,7.70035e-08
suco,0.0,7.70035e-08
suctioned,0.0,7.70035e-08
sudiris,0.0,7.70035e-08
suess,0.0,7.70035e-08
suff-,0.0,7.70035e-08
suffer-,0.0,7.70035e-08
sufferer,0.0,7.70035e-08
suffic-,0.0,7.70035e-08
suffix,0.0,7.70035e-08
suffixes,0.0,7.70035e-08
suffragette,0.0,7.70035e-08
sugarbowl,0.0,7.70035e-08
sugarloaf,0.0,7.70035e-08
sugg-,0.0,7.70035e-08
suicide-,0.0,7.70035e-08
suin-,0.0,7.70035e-08
suitca-,0.0,7.70035e-08
sulfates,0.0,7.70035e-08
sulfur,0.0,7.70035e-08
sulkie,0.0,7.70035e-08
sulks,0.0,7.70035e-08
sullied,0.0,7.70035e-08
sultana,0.0,7.70035e-08
summaries,0.0,7.70035e-08
summarizations,0.0,7.70035e-08
summarizes,0.0,7.70035e-08
summation,0.0,7.70035e-08
summer-y,0.0,7.70035e-08
summerish,0.0,7.70035e-08
summoned,0.0,7.70035e-08
sumter,0.0,7.70035e-08
sun-roof,0.0,7.70035e-08
sunbird,0.0,7.70035e-08
sunburns,0.0,7.70035e-08
sunburnt,0.0,7.70035e-08
sund-,0.0,7.70035e-08
sundberg,0.0,7.70035e-08
sundresses,0.0,7.70035e-08
sundry,0.0,7.70035e-08
sunglass,0.0,7.70035e-08
sunmart,0.0,7.70035e-08
sunney,0.0,7.70035e-08
sunshines,0.0,7.70035e-08
sunstroke,0.0,7.70035e-08
suntanning,0.0,7.70035e-08
suntans,0.0,7.70035e-08
sunup,0.0,7.70035e-08
sup,0.0,7.70035e-08
supe-,0.0,7.70035e-08
superficialities,0.0,7.70035e-08
superficialness,0.0,7.70035e-08
superm-,0.0,7.70035e-08
supermen,0.0,7.70035e-08
supermodel,0.0,7.70035e-08
supers,0.0,7.70035e-08
supers-,0.0,7.70035e-08
superseding,0.0,7.70035e-08
supersizing,0.0,7.70035e-08
supervises,0.0,7.70035e-08
supervisoring,0.0,7.70035e-08
superwomen,0.0,7.70035e-08
suphedrine,0.0,7.70035e-08
supped,0.0,7.70035e-08
suppertime,0.0,7.70035e-08
suppoed,0.0,7.70035e-08
suppor-,0.0,7.70035e-08
supposes,0.0,7.70035e-08
supposingly,0.0,7.70035e-08
supposive,0.0,7.70035e-08
suppresses,0.0,7.70035e-08
supremacism,0.0,7.70035e-08
sups,0.0,7.70035e-08
surcharge,0.0,7.70035e-08
surf-,0.0,7.70035e-08
surfaced,0.0,7.70035e-08
surfacely,0.0,7.70035e-08
surg,0.0,7.70035e-08
surger,0.0,7.70035e-08
surpli-,0.0,7.70035e-08
surrogates,0.0,7.70035e-08
surver-,0.0,7.70035e-08
survivalistic,0.0,7.70035e-08
survivalists,0.0,7.70035e-08
survivi-,0.0,7.70035e-08
survivorship,0.0,7.70035e-08
susceptibility,0.0,7.70035e-08
sush-,0.0,7.70035e-08
sushami,0.0,7.70035e-08
suspect-,0.0,7.70035e-08
suss,0.0,7.70035e-08
sussman,0.0,7.70035e-08
sust,0.0,7.70035e-08
susteren,0.0,7.70035e-08
suv,0.0,7.70035e-08
suzanna,0.0,7.70035e-08
swagger,0.0,7.70035e-08
swamping,0.0,7.70035e-08
swarming,0.0,7.70035e-08
swarms,0.0,7.70035e-08
sweatpants,0.0,7.70035e-08
swede,0.0,7.70035e-08
sweepsmaster,0.0,7.70035e-08
sweepst-,0.0,7.70035e-08
sweetcorn,0.0,7.70035e-08
sweetly,0.0,7.70035e-08
sweetsies,0.0,7.70035e-08
swiffer,0.0,7.70035e-08
swifters,0.0,7.70035e-08
swimfan,0.0,7.70035e-08
swimmi-,0.0,7.70035e-08
swimmin-,0.0,7.70035e-08
swimmings,0.0,7.70035e-08
swin,0.0,7.70035e-08
swindling,0.0,7.70035e-08
swing-,0.0,7.70035e-08
swingback,0.0,7.70035e-08
swinger,0.0,7.70035e-08
swinson,0.0,7.70035e-08
swipes,0.0,7.70035e-08
swirlies,0.0,7.70035e-08
swirls,0.0,7.70035e-08
swisel,0.0,7.70035e-08
swished,0.0,7.70035e-08
swiss-french,0.0,7.70035e-08
swiss-german,0.0,7.70035e-08
swiss-italian,0.0,7.70035e-08
swit-,0.0,7.70035e-08
switzer,0.0,7.70035e-08
swiveling,0.0,7.70035e-08
swooping,0.0,7.70035e-08
swum,0.0,7.70035e-08
sybil,0.0,7.70035e-08
syd-,0.0,7.70035e-08
sykana,0.0,7.70035e-08
syllabi,0.0,7.70035e-08
syllabuses,0.0,7.70035e-08
sylvena,0.0,7.70035e-08
sylvie,0.0,7.70035e-08
symbolics,0.0,7.70035e-08
symbolizes,0.0,7.70035e-08
symmetrical,0.0,7.70035e-08
symph-,0.0,7.70035e-08
symposium,0.0,7.70035e-08
synagoguish,0.0,7.70035e-08
synchromesh,0.0,7.70035e-08
synd-,0.0,7.70035e-08
syndicating,0.0,7.70035e-08
synonym,0.0,7.70035e-08
synthesizing,0.0,7.70035e-08
syr-,0.0,7.70035e-08
syra,0.0,7.70035e-08
syra-,0.0,7.70035e-08
syrupy,0.0,7.70035e-08
t-boned,0.0,7.70035e-08
t._a._d.,0.0,7.70035e-08
t._c.,0.0,7.70035e-08
t._c._u.,0.0,7.70035e-08
t._e._c._h._o.,0.0,7.70035e-08
t._e._s.,0.0,7.70035e-08
t._h.,0.0,7.70035e-08
t._i.s,0.0,7.70035e-08
t._s._l.s,0.0,7.70035e-08
t._s._n.,0.0,7.70035e-08
t._s._t.,0.0,7.70035e-08
taber,0.0,7.70035e-08
tabernacle,0.0,7.70035e-08
tabloidish,0.0,7.70035e-08
tack-,0.0,7.70035e-08
tacked,0.0,7.70035e-08
tackiness,0.0,7.70035e-08
tacks,0.0,7.70035e-08
tact-,0.0,7.70035e-08
tactil,0.0,7.70035e-08
tafford,0.0,7.70035e-08
tagger,0.0,7.70035e-08
tahina,0.0,7.70035e-08
tahome,0.0,7.70035e-08
tai-bo,0.0,7.70035e-08
taiw-,0.0,7.70035e-08
takeaway,0.0,7.70035e-08
takeshi,0.0,7.70035e-08
taki-,0.0,7.70035e-08
takoma,0.0,7.70035e-08
talahafi,0.0,7.70035e-08
tale-,0.0,7.70035e-08
taliani,0.0,7.70035e-08
taliba-,0.0,7.70035e-08
talin,0.0,7.70035e-08
talka-,0.0,7.70035e-08
talkin-,0.0,7.70035e-08
tallying,0.0,7.70035e-08
tamala,0.0,7.70035e-08
tames,0.0,7.70035e-08
tamest,0.0,7.70035e-08
tamila,0.0,7.70035e-08
tamp,0.0,7.70035e-08
tamperings,0.0,7.70035e-08
tampon,0.0,7.70035e-08
tanenbaum,0.0,7.70035e-08
tangerine,0.0,7.70035e-08
tangie,0.0,7.70035e-08
tanish,0.0,7.70035e-08
tankinis,0.0,7.70035e-08
tanny,0.0,7.70035e-08
tans,0.0,7.70035e-08
tansy,0.0,7.70035e-08
tantalizing,0.0,7.70035e-08
taos,0.0,7.70035e-08
tapers,0.0,7.70035e-08
tapeworms,0.0,7.70035e-08
tapin-,0.0,7.70035e-08
targe-,0.0,7.70035e-08
tarheels,0.0,7.70035e-08
tarhills,0.0,7.70035e-08
tariasa,0.0,7.70035e-08
tarped,0.0,7.70035e-08
tarpons,0.0,7.70035e-08
tarps,0.0,7.70035e-08
tars,0.0,7.70035e-08
tarsha,0.0,7.70035e-08
tarter,0.0,7.70035e-08
tarzans,0.0,7.70035e-08
tashna,0.0,7.70035e-08
tasmanians,0.0,7.70035e-08
tass,0.0,7.70035e-08
taster,0.0,7.70035e-08
tata,0.0,7.70035e-08
tater,0.0,7.70035e-08
tattletale,0.0,7.70035e-08
tattling,0.0,7.70035e-08
taupe,0.0,7.70035e-08
tavares,0.0,7.70035e-08
tavili,0.0,7.70035e-08
tax-free,0.0,7.70035e-08
taxachusetts,0.0,7.70035e-08
taxidermist,0.0,7.70035e-08
taxings,0.0,7.70035e-08
taxonomy,0.0,7.70035e-08
taylors,0.0,7.70035e-08
tb,0.0,7.70035e-08
teache-,0.0,7.70035e-08
teached,0.0,7.70035e-08
teahouse,0.0,7.70035e-08
teaky,0.0,7.70035e-08
teapot,0.0,7.70035e-08
teashops,0.0,7.70035e-08
technical-,0.0,7.70035e-08
technics,0.0,7.70035e-08
technolized,0.0,7.70035e-08
techtronic,0.0,7.70035e-08
tectoma,0.0,7.70035e-08
teddies,0.0,7.70035e-08
tee-hee-hee,0.0,7.70035e-08
teeming,0.0,7.70035e-08
teena,0.0,7.70035e-08
teena-,0.0,7.70035e-08
teenage-,0.0,7.70035e-08
teepee,0.0,7.70035e-08
tees,0.0,7.70035e-08
teeter,0.0,7.70035e-08
telcom,0.0,7.70035e-08
telecasted,0.0,7.70035e-08
telecomm-,0.0,7.70035e-08
telecommun-,0.0,7.70035e-08
teleconferencing,0.0,7.70035e-08
telegraphs,0.0,7.70035e-08
teleperformance,0.0,7.70035e-08
teleph-,0.0,7.70035e-08
telescoping,0.0,7.70035e-08
teletubby,0.0,7.70035e-08
televangelism,0.0,7.70035e-08
televises,0.0,7.70035e-08
televista,0.0,7.70035e-08
telo,0.0,7.70035e-08
tem-,0.0,7.70035e-08
tempor-,0.0,7.70035e-08
temporally,0.0,7.70035e-08
tempts,0.0,7.70035e-08
tena,0.0,7.70035e-08
tenden-,0.0,7.70035e-08
tendered,0.0,7.70035e-08
tenderloin,0.0,7.70035e-08
tenenbaum,0.0,7.70035e-08
tenice,0.0,7.70035e-08
tennant,0.0,7.70035e-08
tenne-,0.0,7.70035e-08
tennesseans,0.0,7.70035e-08
tenni-,0.0,7.70035e-08
tennyville,0.0,7.70035e-08
tenp-,0.0,7.70035e-08
tenser,0.0,7.70035e-08
tentacle,0.0,7.70035e-08
tenvale,0.0,7.70035e-08
tenyoung,0.0,7.70035e-08
tequidos,0.0,7.70035e-08
tere,0.0,7.70035e-08
terese,0.0,7.70035e-08
teresenta,0.0,7.70035e-08
teri-,0.0,7.70035e-08
termite,0.0,7.70035e-08
terrestrial,0.0,7.70035e-08
terri-lyn,0.0,7.70035e-08
terribles,0.0,7.70035e-08
terriblest,0.0,7.70035e-08
terrif-,0.0,7.70035e-08
terrimutt,0.0,7.70035e-08
territorially,0.0,7.70035e-08
terrors-,0.0,7.70035e-08
terrowi-,0.0,7.70035e-08
tesa-,0.0,7.70035e-08
tesla,0.0,7.70035e-08
tesna,0.0,7.70035e-08
tesol,0.0,7.70035e-08
tess,0.0,7.70035e-08
tessies,0.0,7.70035e-08
testable,0.0,7.70035e-08
testee,0.0,7.70035e-08
testi-,0.0,7.70035e-08
testif-,0.0,7.70035e-08
testimonies,0.0,7.70035e-08
tet-,0.0,7.70035e-08
tethering,0.0,7.70035e-08
tethers,0.0,7.70035e-08
tetsuo,0.0,7.70035e-08
texarkana,0.0,7.70035e-08
texmex,0.0,7.70035e-08
texoma,0.0,7.70035e-08
texting,0.0,7.70035e-08
textual,0.0,7.70035e-08
textured,0.0,7.70035e-08
textwist,0.0,7.70035e-08
that-a,0.0,7.70035e-08
theatricals,0.0,7.70035e-08
theatrics,0.0,7.70035e-08
theismann,0.0,7.70035e-08
thelms,0.0,7.70035e-08
them've,0.0,7.70035e-08
"them,",0.0,7.70035e-08
theo-,0.0,7.70035e-08
theorized,0.0,7.70035e-08
theour,0.0,7.70035e-08
therapeutical,0.0,7.70035e-08
therefo-,0.0,7.70035e-08
thereon,0.0,7.70035e-08
thereto,0.0,7.70035e-08
thermals,0.0,7.70035e-08
thermosilk,0.0,7.70035e-08
theroux,0.0,7.70035e-08
theyself,0.0,7.70035e-08
thick-headed,0.0,7.70035e-08
thickens,0.0,7.70035e-08
thier,0.0,7.70035e-08
thieving,0.0,7.70035e-08
thine,0.0,7.70035e-08
thingee,0.0,7.70035e-08
thingees,0.0,7.70035e-08
thingers,0.0,7.70035e-08
thingummy,0.0,7.70035e-08
third-,0.0,7.70035e-08
thirte-,0.0,7.70035e-08
thirteen-year-old,0.0,7.70035e-08
thirty-,0.0,7.70035e-08
thirty-four,0.0,7.70035e-08
"this,",0.0,7.70035e-08
this?,0.0,7.70035e-08
thomasfield,0.0,7.70035e-08
thornbirds,0.0,7.70035e-08
thoroughbred,0.0,7.70035e-08
thoroughbreds,0.0,7.70035e-08
thoug-,0.0,7.70035e-08
thought-provoking,0.0,7.70035e-08
thoughtlessness,0.0,7.70035e-08
thousa-,0.0,7.70035e-08
thousandaire,0.0,7.70035e-08
threading,0.0,7.70035e-08
threaten-,0.0,7.70035e-08
threating-,0.0,7.70035e-08
threatless,0.0,7.70035e-08
three-,0.0,7.70035e-08
three-bedroom,0.0,7.70035e-08
three-hundred,0.0,7.70035e-08
three-quarters,0.0,7.70035e-08
three?,0.0,7.70035e-08
threesies,0.0,7.70035e-08
thrice,0.0,7.70035e-08
thrives,0.0,7.70035e-08
throw-,0.0,7.70035e-08
thru,0.0,7.70035e-08
thunderbird,0.0,7.70035e-08
thunderbirds,0.0,7.70035e-08
thundercloud,0.0,7.70035e-08
thunderheads,0.0,7.70035e-08
thunders,0.0,7.70035e-08
thunders-,0.0,7.70035e-08
thunderstormed,0.0,7.70035e-08
thunderstorming,0.0,7.70035e-08
thunk,0.0,7.70035e-08
thurs,0.0,7.70035e-08
thurs-,0.0,7.70035e-08
thyme,0.0,7.70035e-08
tiara,0.0,7.70035e-08
tibooka,0.0,7.70035e-08
ticketless,0.0,7.70035e-08
ticketwise,0.0,7.70035e-08
tidied,0.0,7.70035e-08
tigerish,0.0,7.70035e-08
tightwad,0.0,7.70035e-08
tigi,0.0,7.70035e-08
tigris,0.0,7.70035e-08
tilk,0.0,7.70035e-08
tillered,0.0,7.70035e-08
tilly,0.0,7.70035e-08
tilsbury,0.0,7.70035e-08
tilting,0.0,7.70035e-08
timba,0.0,7.70035e-08
timberline,0.0,7.70035e-08
timbers,0.0,7.70035e-08
time-sheets,0.0,7.70035e-08
time-warp,0.0,7.70035e-08
timekeeper,0.0,7.70035e-08
timeko,0.0,7.70035e-08
timey,0.0,7.70035e-08
timiko,0.0,7.70035e-08
timings,0.0,7.70035e-08
timoti,0.0,7.70035e-08
tinies,0.0,7.70035e-08
tinky,0.0,7.70035e-08
tint,0.0,7.70035e-08
tio,0.0,7.70035e-08
tipido,0.0,7.70035e-08
tiptoeing,0.0,7.70035e-08
tir,0.0,7.70035e-08
tirade,0.0,7.70035e-08
tirades,0.0,7.70035e-08
tireder,0.0,7.70035e-08
tisham,0.0,7.70035e-08
tithing,0.0,7.70035e-08
titi,0.0,7.70035e-08
titian,0.0,7.70035e-08
titillate,0.0,7.70035e-08
tito,0.0,7.70035e-08
titter,0.0,7.70035e-08
titusville,0.0,7.70035e-08
tk,0.0,7.70035e-08
toasties,0.0,7.70035e-08
toasts,0.0,7.70035e-08
tobaccos,0.0,7.70035e-08
tobe,0.0,7.70035e-08
tobi,0.0,7.70035e-08
toci-,0.0,7.70035e-08
tock,0.0,7.70035e-08
tockwell,0.0,7.70035e-08
toda-,0.0,7.70035e-08
toddle,0.0,7.70035e-08
toeing,0.0,7.70035e-08
tofurkey,0.0,7.70035e-08
togan,0.0,7.70035e-08
togas,0.0,7.70035e-08
togeth-,0.0,7.70035e-08
togetheb,0.0,7.70035e-08
tohut,0.0,7.70035e-08
toil,0.0,7.70035e-08
toke-,0.0,7.70035e-08
tokenism,0.0,7.70035e-08
tolari,0.0,7.70035e-08
tolin,0.0,7.70035e-08
tolma,0.0,7.70035e-08
tolsa,0.0,7.70035e-08
toltar-,0.0,7.70035e-08
tomanore,0.0,7.70035e-08
tomat-,0.0,7.70035e-08
tomboys,0.0,7.70035e-08
tombs,0.0,7.70035e-08
tomei,0.0,7.70035e-08
tomo,0.0,7.70035e-08
toner,0.0,7.70035e-08
tonkenese,0.0,7.70035e-08
tonkinese,0.0,7.70035e-08
tonsillectomies,0.0,7.70035e-08
toodle,0.0,7.70035e-08
toodleing,0.0,7.70035e-08
toolbar,0.0,7.70035e-08
tooling,0.0,7.70035e-08
toothpastes,0.0,7.70035e-08
tooths,0.0,7.70035e-08
tooty,0.0,7.70035e-08
toper,0.0,7.70035e-08
topmost,0.0,7.70035e-08
topples,0.0,7.70035e-08
topside,0.0,7.70035e-08
torching,0.0,7.70035e-08
toria,0.0,7.70035e-08
tormentor,0.0,7.70035e-08
torn-,0.0,7.70035e-08
torna-,0.0,7.70035e-08
torri,0.0,7.70035e-08
torry,0.0,7.70035e-08
tortil-,0.0,7.70035e-08
tortly,0.0,7.70035e-08
torturers,0.0,7.70035e-08
toscanini,0.0,7.70035e-08
tosibados,0.0,7.70035e-08
toss-up,0.0,7.70035e-08
tostitos,0.0,7.70035e-08
totalmente,0.0,7.70035e-08
totter,0.0,7.70035e-08
touch-,0.0,7.70035e-08
touchier,0.0,7.70035e-08
toug-,0.0,7.70035e-08
toughy,0.0,7.70035e-08
toulane,0.0,7.70035e-08
toulin,0.0,7.70035e-08
toupee,0.0,7.70035e-08
tourette,0.0,7.70035e-08
touri-,0.0,7.70035e-08
tourney,0.0,7.70035e-08
tout-,0.0,7.70035e-08
tov,0.0,7.70035e-08
toward-,0.0,7.70035e-08
towler,0.0,7.70035e-08
towners,0.0,7.70035e-08
towolaton,0.0,7.70035e-08
toymaker,0.0,7.70035e-08
trabzon,0.0,7.70035e-08
trach,0.0,7.70035e-08
trackers,0.0,7.70035e-08
trade-,0.0,7.70035e-08
tradesmen,0.0,7.70035e-08
tradewinds,0.0,7.70035e-08
traditionall-,0.0,7.70035e-08
traffords,0.0,7.70035e-08
tragie,0.0,7.70035e-08
trak,0.0,7.70035e-08
tramped,0.0,7.70035e-08
tranquilizer,0.0,7.70035e-08
tranquilizing,0.0,7.70035e-08
transact-,0.0,7.70035e-08
transactual,0.0,7.70035e-08
transcended,0.0,7.70035e-08
transfat,0.0,7.70035e-08
transfatty,0.0,7.70035e-08
transformative,0.0,7.70035e-08
transformer,0.0,7.70035e-08
transforming,0.0,7.70035e-08
transforms,0.0,7.70035e-08
transfusions,0.0,7.70035e-08
transgender,0.0,7.70035e-08
transgendered,0.0,7.70035e-08
transgressions,0.0,7.70035e-08
transiting,0.0,7.70035e-08
transom,0.0,7.70035e-08
transpat-,0.0,7.70035e-08
transpires,0.0,7.70035e-08
transpiring,0.0,7.70035e-08
transpl-,0.0,7.70035e-08
transport-,0.0,7.70035e-08
transporter,0.0,7.70035e-08
transposes,0.0,7.70035e-08
traumatically,0.0,7.70035e-08
traumatizes,0.0,7.70035e-08
trave,0.0,7.70035e-08
travesties,0.0,7.70035e-08
tray-,0.0,7.70035e-08
trayman,0.0,7.70035e-08
tread-,0.0,7.70035e-08
treasonous,0.0,7.70035e-08
treasured,0.0,7.70035e-08
treasuring,0.0,7.70035e-08
treat-,0.0,7.70035e-08
treater,0.0,7.70035e-08
trebec,0.0,7.70035e-08
treebeard,0.0,7.70035e-08
treed,0.0,7.70035e-08
trellis,0.0,7.70035e-08
trem-,0.0,7.70035e-08
trenessa,0.0,7.70035e-08
trevey,0.0,7.70035e-08
trey,0.0,7.70035e-08
tri-city,0.0,7.70035e-08
tri-district,0.0,7.70035e-08
tributaries,0.0,7.70035e-08
tributes,0.0,7.70035e-08
tric-,0.0,7.70035e-08
tricare,0.0,7.70035e-08
trickiest,0.0,7.70035e-08
trickster,0.0,7.70035e-08
trifid,0.0,7.70035e-08
triglycerides,0.0,7.70035e-08
trike,0.0,7.70035e-08
trillionaires,0.0,7.70035e-08
trilobite,0.0,7.70035e-08
trink-,0.0,7.70035e-08
triplicate,0.0,7.70035e-08
trippiness,0.0,7.70035e-08
trisexual,0.0,7.70035e-08
tristina,0.0,7.70035e-08
triton,0.0,7.70035e-08
triumphal,0.0,7.70035e-08
triv-,0.0,7.70035e-08
trivet,0.0,7.70035e-08
trixie,0.0,7.70035e-08
trod,0.0,7.70035e-08
tromping,0.0,7.70035e-08
trop-,0.0,7.70035e-08
trouser,0.0,7.70035e-08
troust,0.0,7.70035e-08
truancies,0.0,7.70035e-08
trudge,0.0,7.70035e-08
trueidson,0.0,7.70035e-08
trumpets,0.0,7.70035e-08
trussville,0.0,7.70035e-08
try'd,0.0,7.70035e-08
tryin-,0.0,7.70035e-08
tubbies,0.0,7.70035e-08
tubman,0.0,7.70035e-08
tucks,0.0,7.70035e-08
tucso-,0.0,7.70035e-08
tudor,0.0,7.70035e-08
tugged,0.0,7.70035e-08
tugging,0.0,7.70035e-08
tuh,0.0,7.70035e-08
tully,0.0,7.70035e-08
tum-,0.0,7.70035e-08
tumbled,0.0,7.70035e-08
tumbles,0.0,7.70035e-08
tumbleweed,0.0,7.70035e-08
tumbleweeds,0.0,7.70035e-08
tumi,0.0,7.70035e-08
tundra,0.0,7.70035e-08
tuner,0.0,7.70035e-08
tunise,0.0,7.70035e-08
tunisia,0.0,7.70035e-08
tunn-,0.0,7.70035e-08
turfs,0.0,7.70035e-08
turkied,0.0,7.70035e-08
turmoi-,0.0,7.70035e-08
turmoils,0.0,7.70035e-08
turnips,0.0,7.70035e-08
tursis,0.0,7.70035e-08
turt-,0.0,7.70035e-08
turtlenecks,0.0,7.70035e-08
tusch,0.0,7.70035e-08
tuscumbia,0.0,7.70035e-08
tushies,0.0,7.70035e-08
tussle,0.0,7.70035e-08
tut-tut,0.0,7.70035e-08
tutelage,0.0,7.70035e-08
tutts,0.0,7.70035e-08
tva,0.0,7.70035e-08
tweaking,0.0,7.70035e-08
tweenies,0.0,7.70035e-08
tweety,0.0,7.70035e-08
twelve-,0.0,7.70035e-08
twenty-first,0.0,7.70035e-08
twiddle,0.0,7.70035e-08
twigged,0.0,7.70035e-08
twigs,0.0,7.70035e-08
twin-,0.0,7.70035e-08
twines,0.0,7.70035e-08
twinning,0.0,7.70035e-08
twirping,0.0,7.70035e-08
twits,0.0,7.70035e-08
twitter,0.0,7.70035e-08
twizlers,0.0,7.70035e-08
twizzler,0.0,7.70035e-08
twizzlers,0.0,7.70035e-08
two-story,0.0,7.70035e-08
two-thousand,0.0,7.70035e-08
twosome,0.0,7.70035e-08
tyas,0.0,7.70035e-08
tycoons,0.0,7.70035e-08
tykesville,0.0,7.70035e-08
tylanol,0.0,7.70035e-08
typers,0.0,7.70035e-08
typesetting,0.0,7.70035e-08
typhoid,0.0,7.70035e-08
typhoon,0.0,7.70035e-08
tyrannosaur,0.0,7.70035e-08
tyrese,0.0,7.70035e-08
tyros,0.0,7.70035e-08
tyrus,0.0,7.70035e-08
tyvene,0.0,7.70035e-08
tzars,0.0,7.70035e-08
u-haul,0.0,7.70035e-08
u._a._b.,0.0,7.70035e-08
u._a._i._c.,0.0,7.70035e-08
u._c._a.,0.0,7.70035e-08
u._c._f.,0.0,7.70035e-08
u._c._r.,0.0,7.70035e-08
u._c._s.,0.0,7.70035e-08
u._d.s,0.0,7.70035e-08
u._j._a.,0.0,7.70035e-08
u._l._c.,0.0,7.70035e-08
u._m._f.,0.0,7.70035e-08
u._n._b._c.,0.0,7.70035e-08
u._s._c._b.,0.0,7.70035e-08
u._s._g._f.,0.0,7.70035e-08
u._s._x.,0.0,7.70035e-08
u.s,0.0,7.70035e-08
uber,0.0,7.70035e-08
uc-,0.0,7.70035e-08
uh-hm,0.0,7.70035e-08
uh-hu-,0.0,7.70035e-08
uh-huh-,0.0,7.70035e-08
ultralights,0.0,7.70035e-08
ultrasounds,0.0,7.70035e-08
uma,0.0,7.70035e-08
umpa,0.0,7.70035e-08
umping,0.0,7.70035e-08
umpiring,0.0,7.70035e-08
umps,0.0,7.70035e-08
un-american,0.0,7.70035e-08
un-carbohydrate,0.0,7.70035e-08
un-usa,0.0,7.70035e-08
unac-,0.0,7.70035e-08
unanimously,0.0,7.70035e-08
unashamedly,0.0,7.70035e-08
unassociated,0.0,7.70035e-08
unattentive,0.0,7.70035e-08
unawareness,0.0,7.70035e-08
unbalance,0.0,7.70035e-08
unbear-,0.0,7.70035e-08
unbeknown,0.0,7.70035e-08
unbend,0.0,7.70035e-08
unbirthday,0.0,7.70035e-08
